emp_no,dept_name,first_name,last_name,birth_date,from_date,to_date,title
439464,Quality Management,Serap,Chaudhury,1964-01-04,1988-02-12,9999-01-01,Engineer
439476,Development,Phuoc,Denos,1962-02-21,1988-07-20,9999-01-01,Senior Engineer
439494,Sales,Goa,Swick,1964-09-07,1985-02-05,9999-01-01,Senior Staff
439508,Development,Arnd,Ramaiah,1962-08-27,1988-12-23,9999-01-01,Senior Engineer
439550,Human Resources,Nathalie,Felcyn,1962-09-10,1985-10-26,9999-01-01,Staff
439554,Sales,Valeska,Leonhardt,1964-07-27,1987-10-23,9999-01-01,Staff
439561,Human Resources,Ult,Rahimi,1963-06-11,1987-04-14,9999-01-01,Staff
439562,Sales,Goncalo,Cherinka,1964-10-30,1988-07-01,9999-01-01,Senior Staff
439566,Quality Management,Sigeru,Detkin,1963-10-22,1985-06-01,9999-01-01,Engineer
439581,Development,Kristin,Falster,1963-09-09,1988-01-12,9999-01-01,Technique Leader
439582,Production,Berto,Cappelli,1962-12-31,1986-06-06,9999-01-01,Technique Leader
439590,Development,Gianluca,Baezner,1962-04-01,1987-09-02,9999-01-01,Senior Engineer
439607,Finance,Moheb,Skrikant,1964-05-16,1986-02-19,9999-01-01,Staff
439621,Development,Lijie,Mundy,1963-09-01,1985-11-13,9999-01-01,Senior Engineer
439633,Human Resources,Lokesh,Merey,1962-11-03,1988-03-19,9999-01-01,Senior Staff
439697,Research,Froduald,Suomi,1964-01-22,1988-07-17,9999-01-01,Senior Staff
439700,Production,Arup,Ciolek,1964-09-07,1986-07-25,9999-01-01,Senior Engineer
439713,Finance,Yuuichi,Boudaillier,1964-01-16,1988-01-30,9999-01-01,Senior Staff
439714,Sales,Fay,Alameldin,1963-09-02,1985-10-02,9999-01-01,Senior Staff
439768,Customer Service,Tze,Pero,1964-10-11,1987-10-11,9999-01-01,Senior Staff
439773,Human Resources,Licheng,Stamatiou,1963-01-14,1985-05-28,9999-01-01,Senior Staff
439779,Development,Teunis,Rodite,1963-02-18,1988-11-16,9999-01-01,Senior Engineer
439810,Production,Suzette,Atchley,1962-12-21,1988-12-30,9999-01-01,Senior Engineer
439818,Development,Hugh,Roisin,1964-06-20,1986-12-23,9999-01-01,Senior Engineer
439822,Development,Doowon,Swick,1963-11-25,1987-01-16,9999-01-01,Engineer
439883,Development,Shahaf,Ginesta,1964-05-21,1988-03-11,9999-01-01,Engineer
439901,Finance,Hyuckchul,Sigstam,1962-07-20,1987-05-30,9999-01-01,Senior Staff
439907,Development,Moti,Weisert,1962-03-06,1987-01-26,9999-01-01,Engineer
439920,Sales,Ute,Stiles,1964-11-28,1985-05-18,9999-01-01,Senior Staff
439940,Customer Service,Nathalie,Vendrig,1964-12-17,1985-03-17,9999-01-01,Senior Staff
439952,Development,Heather,Murillo,1962-12-26,1986-09-20,9999-01-01,Engineer
439955,Sales,Zhiguo,Kumaresan,1963-08-15,1987-07-21,9999-01-01,Senior Staff
439957,Customer Service,Arno,Velasco,1964-03-17,1985-09-30,9999-01-01,Senior Staff
439963,Human Resources,Reinhard,Kawashima,1964-10-02,1988-12-28,9999-01-01,Staff
439990,Sales,Yinlin,Dahlbom,1962-10-25,1988-12-21,9999-01-01,Staff
439996,Development,Sanjiv,Speel,1964-09-14,1987-05-31,9999-01-01,Senior Engineer
440009,Finance,Billur,Heemskerk,1962-12-27,1987-09-25,9999-01-01,Senior Staff
440011,Sales,Gretta,Schaad,1964-12-05,1988-04-08,9999-01-01,Senior Staff
440015,Production,Shahab,Anily,1963-06-14,1985-10-26,9999-01-01,Senior Engineer
440018,Quality Management,Gian,Gunderson,1963-08-04,1987-03-21,9999-01-01,Senior Engineer
440041,Development,Wonhee,Ducloy,1962-09-02,1986-09-12,9999-01-01,Engineer
440203,Sales,Ranga,Bach,1962-01-11,1986-02-26,9999-01-01,Senior Staff
440225,Development,Yongqiao,Rusterholz,1962-11-08,1986-06-05,9999-01-01,Senior Engineer
440226,Development,Thodoros,Albarhamtoshy,1963-01-30,1985-05-06,9999-01-01,Engineer
440289,Development,Gina,Birke,1964-05-06,1986-12-05,9999-01-01,Assistant Engineer
440320,Production,Maya,Kossowski,1964-10-04,1987-07-11,9999-01-01,Technique Leader
440328,Production,Kristen,Reistad,1964-03-15,1986-04-11,9999-01-01,Senior Engineer
440427,Sales,Kasidit,Swen,1962-08-14,1986-08-19,9999-01-01,Staff
440449,Production,Arto,Brattka,1962-12-19,1988-06-25,9999-01-01,Senior Engineer
440473,Research,Pranas,Luck,1962-06-11,1986-09-13,9999-01-01,Senior Staff
440479,Sales,Masato,Jenevein,1964-10-31,1986-03-13,9999-01-01,Senior Staff
440483,Sales,Amalendu,Luks,1964-12-12,1985-11-15,9999-01-01,Staff
440526,Development,Mircea,Sessa,1964-10-14,1985-02-11,9999-01-01,Senior Engineer
440578,Development,Vishv,Bahr,1964-04-21,1987-02-02,9999-01-01,Senior Engineer
440595,Customer Service,Debatosh,Ranst,1963-01-06,1988-06-20,9999-01-01,Senior Staff
440615,Production,Aron,Pews,1962-07-06,1986-03-10,9999-01-01,Engineer
440622,Development,Kristina,Perl,1964-01-25,1986-05-09,9999-01-01,Senior Engineer
440629,Sales,Boguslaw,Mayerwieser,1964-04-21,1985-10-21,9999-01-01,Senior Staff
440634,Production,Carrsten,Hofman,1963-12-31,1988-01-27,9999-01-01,Senior Engineer
440642,Sales,Snehasis,Kalsbeek,1965-01-14,1988-01-06,9999-01-01,Staff
440677,Production,Masami,Antonakopoulos,1962-04-26,1985-12-05,9999-01-01,Senior Engineer
440679,Sales,Emran,Picco,1962-05-22,1988-08-17,9999-01-01,Senior Staff
440682,Sales,Masasuke,Deville,1964-12-27,1988-03-22,9999-01-01,Staff
440724,Sales,Hilari,Chleq,1963-08-26,1988-04-09,9999-01-01,Senior Staff
440729,Production,Mabo,Lieblein,1962-05-18,1988-07-23,9999-01-01,Assistant Engineer
440742,Development,Margo,Demeyer,1963-11-08,1988-02-21,9999-01-01,Senior Engineer
440770,Quality Management,Tsvetan,Pagter,1962-04-12,1988-12-19,9999-01-01,Engineer
440780,Development,Bernt,Schusler,1964-09-26,1987-05-03,9999-01-01,Senior Engineer
440782,Sales,Munehiko,Ponthieu,1963-12-01,1988-03-23,9999-01-01,Senior Staff
440805,Sales,Uri,Ritcey,1963-01-22,1987-04-06,9999-01-01,Staff
440809,Development,Sariel,Liesche,1962-02-18,1986-01-25,9999-01-01,Engineer
440823,Sales,Kauko,Kusakari,1964-07-18,1987-02-17,9999-01-01,Senior Staff
440826,Marketing,Oscal,Wielonsky,1963-12-02,1987-02-13,9999-01-01,Senior Staff
440856,Sales,Masako,Servi,1963-09-08,1988-06-07,9999-01-01,Staff
440946,Quality Management,Yinghua,Narahari,1962-06-08,1987-10-14,9999-01-01,Engineer
440957,Research,Junsik,Byoun,1962-06-03,1985-03-25,9999-01-01,Staff
440970,Customer Service,Eric,Pelz,1964-08-15,1985-02-12,9999-01-01,Staff
440971,Development,Moheb,Delgrande,1962-10-21,1987-08-08,9999-01-01,Engineer
440977,Sales,Ibibia,Fontet,1964-08-04,1988-03-06,9999-01-01,Senior Staff
440985,Development,Falguni,Stasinski,1962-08-19,1986-11-05,9999-01-01,Engineer
441048,Human Resources,Evgueni,Puoti,1962-01-27,1988-02-24,9999-01-01,Staff
441049,Production,Tse,Ritzmann,1962-07-13,1988-09-20,9999-01-01,Senior Engineer
441060,Production,Jacopo,Szmurlo,1962-05-28,1988-02-03,9999-01-01,Senior Engineer
441098,Quality Management,Godehard,Ramras,1962-11-02,1985-12-30,9999-01-01,Senior Engineer
441101,Development,Remco,Yeung,1964-10-28,1987-12-28,9999-01-01,Senior Engineer
441160,Finance,Shaz,Muntz,1964-08-25,1988-08-16,9999-01-01,Staff
441176,Production,Remco,Burnard,1962-10-20,1986-03-09,9999-01-01,Senior Engineer
441196,Development,Bogdan,Azuma,1962-02-16,1987-04-08,9999-01-01,Senior Engineer
441197,Sales,Miquel,Legleitner,1965-01-18,1985-06-28,9999-01-01,Senior Staff
441215,Development,Masaru,Thibadeau,1963-12-16,1985-04-07,9999-01-01,Engineer
441223,Development,Randi,Merro,1962-11-29,1985-12-01,9999-01-01,Engineer
441239,Development,Kwangyoen,Plesums,1963-01-03,1986-09-23,9999-01-01,Senior Engineer
441279,Human Resources,Weiru,Taubman,1963-09-24,1988-01-20,9999-01-01,Senior Staff
441290,Customer Service,Chiradeep,Kragelund,1964-06-04,1986-12-06,9999-01-01,Senior Staff
441311,Development,Jongsuk,Angiulli,1962-08-13,1988-03-04,9999-01-01,Engineer
441350,Sales,Cristinel,Fairtlough,1962-11-03,1986-02-13,9999-01-01,Senior Staff
441370,Production,Pranjal,Murtagh,1963-10-18,1987-08-11,9999-01-01,Engineer
441428,Production,Sajjan,Ranka,1964-11-11,1986-09-02,9999-01-01,Senior Staff
441430,Production,Thanasis,Knightly,1963-09-21,1987-09-12,9999-01-01,Senior Engineer
441431,Research,Mizuhito,Percebois,1964-07-02,1987-03-12,9999-01-01,Senior Staff
441436,Development,Jaber,Puppo,1963-09-08,1986-09-24,9999-01-01,Senior Engineer
441438,Development,Sreekrishna,Miara,1963-11-08,1986-04-17,9999-01-01,Senior Engineer
441490,Development,Sachio,Sadowsky,1963-01-15,1986-03-12,9999-01-01,Senior Engineer
441500,Sales,Bokyung,Schaar,1964-06-24,1986-09-22,9999-01-01,Senior Staff
441508,Quality Management,Jordanka,Brlek,1962-03-20,1985-03-09,9999-01-01,Senior Engineer
441565,Production,Chandrasekaran,Lunt,1962-10-16,1986-05-14,9999-01-01,Engineer
441581,Production,Zvonko,Bashian,1962-02-19,1988-07-09,9999-01-01,Senior Engineer
441590,Development,Remko,Pettit,1962-11-17,1988-03-05,9999-01-01,Technique Leader
441603,Development,Taiji,Randi,1962-07-14,1988-12-09,9999-01-01,Senior Engineer
441617,Development,Aleksander,Nastansky,1963-10-16,1987-05-23,9999-01-01,Senior Engineer
441681,Development,Sreenivas,Weedman,1963-04-14,1985-10-10,9999-01-01,Engineer
441711,Production,Mostafa,Emden,1963-08-03,1985-02-06,9999-01-01,Senior Engineer
441716,Human Resources,Stamatina,Baezner,1963-07-15,1985-05-07,9999-01-01,Senior Staff
441780,Production,Marsja,Simmen,1962-07-01,1987-03-22,9999-01-01,Senior Engineer
441788,Research,Rosita,Chorvat,1962-01-23,1986-11-27,9999-01-01,Senior Staff
441794,Development,Yolla,Zhiwei,1963-10-22,1986-06-09,9999-01-01,Engineer
441810,Sales,Ebbe,Stavenow,1963-01-15,1986-10-10,9999-01-01,Senior Staff
441961,Human Resources,Remmert,Snedden,1963-01-21,1985-09-01,9999-01-01,Staff
441965,Research,Claudi,Heijenga,1965-01-12,1988-08-30,9999-01-01,Senior Staff
442019,Finance,Phule,Birsak,1964-09-30,1988-10-02,9999-01-01,Senior Staff
442022,Customer Service,Hugh,Koprowski,1963-11-09,1986-02-24,9999-01-01,Staff
442038,Development,Tristan,Biran,1962-07-06,1985-07-20,9999-01-01,Engineer
442086,Research,Valdiodio,Klerer,1963-03-24,1985-12-04,9999-01-01,Senior Staff
442122,Sales,Junsik,Cools,1962-08-10,1986-09-22,9999-01-01,Staff
442135,Customer Service,Shai,Asser,1963-12-11,1985-08-12,9999-01-01,Senior Staff
442152,Sales,Jiafu,Perri,1962-10-07,1987-09-13,9999-01-01,Senior Staff
442175,Development,Jinpo,Bazzichi,1962-04-23,1985-02-28,9999-01-01,Senior Engineer
442177,Production,Shaleah,Haldar,1963-05-11,1985-06-02,9999-01-01,Engineer
442216,Quality Management,Gurbir,Solares,1962-09-30,1987-02-23,9999-01-01,Assistant Engineer
442240,Quality Management,Rildo,Chachaty,1962-07-22,1988-12-10,9999-01-01,Engineer
442283,Customer Service,Geraldo,Larfeldt,1963-01-29,1986-08-06,9999-01-01,Senior Staff
442305,Production,Maren,Steenbeek,1963-12-16,1985-08-03,9999-01-01,Senior Engineer
442320,Production,Taisook,Francisci,1962-05-13,1985-07-22,9999-01-01,Engineer
442342,Quality Management,Denis,Condotta,1962-11-28,1988-03-13,9999-01-01,Engineer
442370,Human Resources,Youjian,Servi,1963-06-05,1985-09-29,9999-01-01,Senior Staff
442374,Development,Rimli,Bennis,1963-01-19,1987-02-15,9999-01-01,Engineer
442380,Development,Odoardo,Munck,1963-07-24,1986-06-04,9999-01-01,Senior Engineer
442401,Sales,Hein,Pouyioutas,1963-07-05,1987-07-14,9999-01-01,Staff
442403,Production,Shigeo,Huttel,1962-07-02,1986-01-27,9999-01-01,Technique Leader
442425,Research,Mohamadou,Schauser,1962-12-20,1987-01-22,9999-01-01,Staff
442472,Research,Susanna,Munck,1962-11-06,1986-04-08,9999-01-01,Staff
442485,Quality Management,Chiradeep,Schreiter,1964-05-01,1986-10-12,9999-01-01,Engineer
442500,Development,Irene,Dechter,1964-08-06,1987-11-10,9999-01-01,Technique Leader
442520,Marketing,Arnd,Rattan,1962-02-24,1988-08-07,9999-01-01,Senior Staff
442526,Development,Shmuel,Schneeberger,1963-08-01,1987-08-30,9999-01-01,Engineer
442527,Finance,Heeju,Lanteri,1962-03-21,1987-06-24,9999-01-01,Staff
442543,Production,Hatem,Back,1963-04-17,1986-06-25,9999-01-01,Senior Engineer
442620,Development,Demos,Peng,1963-05-08,1987-10-22,9999-01-01,Engineer
442667,Sales,Godehard,Conte,1962-07-04,1985-02-03,9999-01-01,Senior Staff
442688,Finance,Adhemar,Rodiger,1962-10-30,1987-04-02,9999-01-01,Staff
442697,Development,Morris,Budinsky,1964-09-14,1986-01-16,9999-01-01,Senior Engineer
442726,Production,Urs,Baaleh,1963-04-24,1988-02-03,9999-01-01,Engineer
442747,Development,Teruyuki,Khalil,1964-04-08,1987-11-02,9999-01-01,Senior Engineer
442753,Finance,Shim,Brizzi,1963-03-11,1985-07-14,9999-01-01,Staff
442764,Development,Yonghoan,Comyn,1962-09-09,1985-08-15,9999-01-01,Engineer
442782,Research,Shahaf,Danlos,1963-03-13,1987-09-04,9999-01-01,Staff
442789,Development,Werner,Prenel,1964-12-02,1988-03-30,9999-01-01,Engineer
442861,Sales,Taisook,Rosch,1964-12-16,1987-07-06,9999-01-01,Senior Staff
442899,Customer Service,Remco,Hiraishi,1964-10-07,1986-03-05,9999-01-01,Senior Staff
442980,Production,Licheng,Tsukuda,1962-09-24,1987-06-28,9999-01-01,Engineer
443004,Sales,Mariangiola,Gill,1962-05-07,1988-05-19,9999-01-01,Senior Staff
443066,Customer Service,Val,Lovengreen,1963-02-26,1986-10-06,9999-01-01,Senior Staff
443103,Sales,Sudhanshu,Miara,1962-10-20,1988-03-06,9999-01-01,Senior Staff
443133,Human Resources,Seongbin,Takkinen,1963-04-29,1987-10-15,9999-01-01,Senior Staff
443145,Sales,Weiwu,Ambroszkiewicz,1962-01-11,1988-03-09,9999-01-01,Senior Staff
443154,Development,Kish,Herath,1964-08-01,1987-02-19,9999-01-01,Engineer
443177,Marketing,Akeel,Slaats,1964-02-17,1986-12-20,9999-01-01,Senior Staff
443199,Research,Alain,Pellegrinelli,1964-06-11,1988-04-27,9999-01-01,Staff
443202,Development,Marsha,Legleitner,1962-04-21,1988-12-25,9999-01-01,Senior Engineer
443241,Quality Management,Jinya,Murrill,1963-08-25,1985-04-30,9999-01-01,Senior Engineer
443243,Quality Management,Chaoyi,Jervis,1963-07-03,1988-03-14,9999-01-01,Engineer
443274,Customer Service,Kenton,Birrer,1963-04-23,1987-10-15,9999-01-01,Senior Staff
443310,Quality Management,Toong,Reistad,1962-10-13,1988-02-17,9999-01-01,Engineer
443374,Development,Bernd,Poupard,1963-07-03,1986-10-31,9999-01-01,Senior Engineer
443396,Development,Kitty,Pietracaprina,1962-06-07,1988-02-18,9999-01-01,Engineer
443432,Sales,Sangeeta,Hebert,1963-09-02,1985-11-09,9999-01-01,Senior Staff
443441,Marketing,Jungsoon,Hooghiemstra,1962-12-27,1986-12-04,9999-01-01,Senior Staff
443472,Development,Arnould,Sury,1963-06-15,1988-11-16,9999-01-01,Senior Engineer
443529,Development,Jongsuk,Suomi,1964-03-19,1985-05-24,9999-01-01,Senior Engineer
443546,Production,Mana,Georg,1962-06-06,1988-02-23,9999-01-01,Senior Engineer
443588,Development,Christ,Chimia,1963-03-07,1988-09-25,9999-01-01,Senior Engineer
443589,Development,Udi,Sevcikova,1964-01-29,1985-05-13,9999-01-01,Senior Engineer
443624,Quality Management,Tadahiro,Cooman,1962-06-15,1988-11-21,9999-01-01,Senior Engineer
443639,Quality Management,Tomokazu,Flanders,1963-05-19,1988-12-12,9999-01-01,Senior Engineer
443672,Development,Etsuo,Perl,1963-09-04,1985-05-25,9999-01-01,Senior Engineer
443698,Production,Vesna,Schmiedel,1962-03-15,1987-08-26,9999-01-01,Technique Leader
443708,Sales,Bernardo,Kabayashi,1963-05-16,1987-02-12,9999-01-01,Staff
443722,Customer Service,Marc,Nittel,1963-04-25,1986-12-07,9999-01-01,Staff
443731,Sales,Prasadram,Kulisch,1963-07-26,1988-08-05,9999-01-01,Staff
443748,Production,Premsyl,Atrawala,1962-07-09,1988-05-01,9999-01-01,Senior Engineer
443785,Development,Chuanti,Birsak,1963-02-08,1988-11-01,9999-01-01,Senior Engineer
443792,Research,Yechezkel,Bernardeschi,1964-09-28,1985-07-22,9999-01-01,Staff
443805,Development,Sivanarayana,Verhaegen,1964-04-03,1987-02-13,9999-01-01,Engineer
443814,Customer Service,Ziyad,Hainaut,1964-09-25,1986-02-22,9999-01-01,Senior Staff
443883,Production,Mitchel,Kermarrec,1962-03-08,1985-09-05,9999-01-01,Engineer
443900,Sales,Pranav,Kalorkoti,1964-11-09,1988-12-12,9999-01-01,Senior Staff
443901,Production,Hidekazu,Murillo,1963-05-21,1985-08-09,9999-01-01,Senior Engineer
443937,Development,Jiann,Ossenbruggen,1964-10-23,1988-03-30,9999-01-01,Engineer
443948,Development,Maha,Smeets,1963-12-06,1987-11-01,9999-01-01,Engineer
443955,Sales,Bodo,Litzler,1964-11-20,1987-12-20,9999-01-01,Staff
443964,Quality Management,Stepehn,Cairo,1964-05-13,1988-09-06,9999-01-01,Engineer
443984,Production,Shigehiro,Whitcomb,1963-02-27,1988-10-13,9999-01-01,Engineer
443989,Development,Kiyokazu,Peng,1963-08-28,1988-08-01,9999-01-01,Engineer
443991,Sales,Sivanarayana,Foote,1964-10-10,1987-03-10,9999-01-01,Staff
444013,Finance,Arnd,Siochi,1962-08-08,1986-06-05,9999-01-01,Senior Staff
444057,Quality Management,Amalendu,Kragelund,1962-02-02,1986-10-11,9999-01-01,Engineer
444069,Development,Gritta,Ratnaker,1963-10-15,1987-03-15,9999-01-01,Senior Engineer
444072,Human Resources,Naftaly,Peral,1964-08-15,1986-01-30,9999-01-01,Senior Staff
444087,Marketing,Alejandro,Carrera,1964-07-14,1986-06-04,9999-01-01,Senior Staff
444088,Sales,Fay,Usdin,1962-08-11,1986-06-10,9999-01-01,Senior Staff
444099,Sales,Kousuke,Worfolk,1965-01-28,1988-03-22,9999-01-01,Senior Staff
444112,Quality Management,Tonny,Poehlman,1962-11-29,1987-11-19,9999-01-01,Engineer
444149,Customer Service,Vitaly,Minakawa,1964-12-10,1987-03-31,9999-01-01,Staff
444198,Development,Ulises,Schwartzbauer,1962-02-01,1986-03-09,9999-01-01,Engineer
444202,Human Resources,Zito,Bael,1964-07-11,1986-09-16,9999-01-01,Staff
444208,Sales,Irena,Cesareni,1965-01-27,1985-10-30,9999-01-01,Senior Staff
444214,Production,Holgard,Pulkowski,1963-05-14,1987-10-22,9999-01-01,Senior Engineer
444226,Quality Management,Geoffry,Doering,1962-03-23,1988-10-18,9999-01-01,Senior Engineer
444229,Production,Lech,Talmon,1962-06-27,1985-05-16,9999-01-01,Senior Engineer
444233,Development,Aris,Waleschkowski,1964-09-20,1988-12-10,9999-01-01,Senior Engineer
444298,Development,Kaijung,Debuse,1962-02-05,1987-06-23,9999-01-01,Assistant Engineer
444315,Sales,Limsoon,Mondadori,1963-03-24,1986-05-06,9999-01-01,Senior Staff
444326,Research,Hausi,Ranta,1963-10-02,1988-01-10,9999-01-01,Senior Staff
444356,Quality Management,Aloke,Boudaillier,1963-04-18,1988-04-13,9999-01-01,Engineer
444417,Development,Gopalakrishnan,Armand,1964-05-15,1988-07-30,9999-01-01,Engineer
444466,Customer Service,Dung,Deverell,1964-04-05,1988-01-09,9999-01-01,Senior Staff
444468,Development,Jayesh,Cyre,1964-07-18,1986-05-18,9999-01-01,Engineer
444476,Finance,Isamu,Farrag,1964-12-17,1988-03-05,9999-01-01,Senior Staff
444492,Development,KayLiang,Babb,1963-06-03,1988-04-13,9999-01-01,Engineer
444499,Development,Jiang,Erman,1962-01-15,1985-07-23,9999-01-01,Senior Engineer
444533,Human Resources,Nitsan,Godskesen,1962-11-19,1987-02-03,9999-01-01,Staff
444536,Development,Mihalis,Diderrich,1963-07-21,1985-07-17,9999-01-01,Senior Engineer
444584,Customer Service,Marie,Delgrande,1963-08-05,1986-12-06,9999-01-01,Senior Staff
444602,Development,Dulce,Engelmann,1963-12-17,1988-05-21,9999-01-01,Engineer
444680,Sales,Arnould,Koshino,1962-08-26,1987-10-21,9999-01-01,Senior Staff
444754,Production,Patricia,Birjandi,1964-01-09,1988-02-09,9999-01-01,Engineer
444811,Development,Urs,Gaughan,1963-10-19,1988-08-20,9999-01-01,Senior Engineer
444818,Development,Shrikanth,Rosch,1963-08-22,1987-03-14,9999-01-01,Senior Engineer
444825,Sales,Kristinn,Thisen,1963-03-23,1988-04-16,9999-01-01,Senior Staff
444874,Development,Duke,Rusmann,1963-04-15,1987-01-17,9999-01-01,Engineer
444879,Sales,Adil,Rathonyi,1963-10-05,1985-02-20,9999-01-01,Senior Staff
444924,Development,Suzette,Beznosov,1963-01-03,1987-04-24,9999-01-01,Senior Engineer
444928,Marketing,Srinidhi,Peyn,1964-04-26,1985-06-19,9999-01-01,Staff
444936,Marketing,Kauko,Ramalingam,1964-06-06,1988-09-13,9999-01-01,Senior Staff
444972,Development,Samphel,Qiwen,1962-07-21,1988-11-08,9999-01-01,Engineer
444989,Production,Rosalie,Staylopatis,1964-09-12,1987-12-18,9999-01-01,Engineer
444996,Development,Tse,Mullainathan,1964-01-21,1988-09-15,9999-01-01,Senior Engineer
445008,Development,Dinah,Sridhar,1963-05-12,1986-07-03,9999-01-01,Senior Engineer
445015,Production,Tetsushi,Seghrouchni,1964-06-08,1985-02-16,9999-01-01,Senior Engineer
445022,Research,Arnould,Stiles,1964-03-15,1988-07-08,9999-01-01,Staff
445036,Development,Heon,Haddadi,1962-02-03,1988-10-11,9999-01-01,Assistant Engineer
445075,Production,Ranan,Trystram,1963-03-27,1986-08-20,9999-01-01,Engineer
445078,Human Resources,Avishai,Barriga,1964-11-20,1985-06-04,9999-01-01,Senior Staff
445079,Research,Zhiguo,Kropf,1963-12-02,1986-09-10,9999-01-01,Senior Staff
445096,Production,Maha,Heuter,1963-12-31,1988-10-06,9999-01-01,Engineer
445103,Production,Yifei,Merro,1964-08-16,1986-12-02,9999-01-01,Engineer
445130,Human Resources,Rosalyn,Navazio,1963-06-11,1985-05-23,9999-01-01,Senior Staff
445140,Marketing,Nahum,Poupard,1964-02-08,1987-05-17,9999-01-01,Senior Staff
445147,Production,Subhash,Mikschl,1963-06-01,1987-06-08,9999-01-01,Senior Engineer
445152,Research,Heping,Peac,1965-01-09,1985-03-20,9999-01-01,Staff
445169,Production,Shih,Serna,1963-03-27,1985-03-22,9999-01-01,Engineer
445184,Development,Susanne,Thebaut,1962-08-08,1988-12-13,9999-01-01,Senior Engineer
